"StudentID","Name","Address","Age","Gender","Ethnicity","ParentalEducation","StudyTimeWeekly","Absences","Tutoring","ParentalSupport","Extracurricular","Sports","Music","Volunteering","GPA","GradeClass"
"2824","Dr. Miranda Rodriguez","USNS Hall, FPO AA 54838","18","Male","Asian","Graduate","19","20","No","Moderate","Yes","Yes","No","No","1.45","F"
"2825","Lisa Thompson","0159 Maria Manor Apt. 196, Stoneborough, KY 30315","15","Female","Caucasian","Post Graduate","18","5","No","High","No","No","Yes","Yes","2.86","C"
"2826","Zachary Johnson","375 Garcia Drive, Sarahport, MS 39702","15","Male","Caucasian","High School","11","20","No","Moderate","No","No","No","No","1.18","F"
"2827","Ryan Robles","04696 Francis Point, Masseytown, DE 59375","16","Female","African American","Post Graduate","14","27","Yes","None","No","No","No","No","0.13","F"
"2828","Sarah Rhodes","3021 Randy Skyway, West Stanley, FL 90636","18","Female","Caucasian","Graduate","9","5","Yes","High","Yes","No","No","No","3.36","B"
"2829","Mary Hubbard","31335 Jack Squares Apt. 053, Parksview, NM 74460","16","Male","Caucasian","High School","13","7","No","Low","Yes","No","No","Yes","2.25","D"
"2830","Eric Elliott","PSC 9044, Box 8874, APO AE 91214","15","Female","African American","None","7","14","No","None","No","Yes","No","No","1.69","F"
"2831","Allen Blevins","211 Schroeder Branch Apt. 032, North Ariana, OR 14003","16","Male","Asian","High School","6","17","Yes","Moderate","No","No","No","Yes","1.82","F"
"2832","Johnny Duran","84482 Matthew Inlet, South Ronnieshire, IA 53086","15","Male","Asian","Graduate","12","19","No","High","No","No","No","No","1.49","F"
"2833","Courtney Nixon","3654 Taylor Loaf Apt. 923, Port Joel, CA 57266","18","Female","African American","High School","10","28","Yes","Low","No","Yes","No","No","0.00","F"
"2834","Tina Lee","60381 Robin View Suite 884, Port Connieville, SC 76039","17","Female","Asian","High School","12","15","No","None","No","No","No","Yes","1.57","F"
"2835","Kristen Pearson","223 David Avenue Suite 674, Port Alishaside, NC 58828","18","Male","Caucasian","Graduate","6","5","No","Low","No","No","No","Yes","2.23","D"
"2836","Andrew Lane MD","20659 Christopher Park Apt. 764, East Jeffreyview, NH 83463","16","Female","African American","Graduate","7","27","No","Moderate","Yes","No","No","No","0.51","F"
"2837","Steven Wright","94200 Julian Lodge, Palmermouth, CT 02995","16","Female","Caucasian","High School","2","20","No","Moderate","No","No","No","No","0.70","F"
"2838","Suzanne Baldwin","34226 Mccoy Rapids Suite 440, East Cody, OK 40067","18","Female","Caucasian","Graduate","1","16","No","Low","Yes","Yes","No","No","1.82","F"
"2839","Hayley Davis","8345 Amy Spurs Apt. 500, Heatherberg, KY 73557","18","Male","Asian","Graduate","5","8","No","High","No","No","No","No","2.34","D"
"2840","Daniel Parks","9498 Powell Common, Mendozashire, AZ 86332","15","Male","African American","Graduate","1","18","Yes","High","Yes","Yes","No","No","1.76","F"
"2841","Joseph Holloway","710 Alexander Extensions Suite 935, North Madisonberg, PA 41745","16","Female","Caucasian","Post Graduate","2","17","No","High","No","No","No","No","1.58","F"
"2842","Andrew Singleton","2600 Fields Views Suite 484, South Christinestad, UT 93477","16","Female","Other","High School","16","24","Yes","Moderate","Yes","No","No","No","1.51","F"
"2843","Stephanie Reyes","266 Moody Motorway Suite 389, North Adammouth, KY 83167","18","Female","Caucasian","Post Graduate","1","22","No","Moderate","No","No","Yes","No","0.55","F"
"2844","Sonya Hancock","8908 Suzanne Ranch Apt. 023, South Joycefurt, WY 06842","17","Female","Caucasian","Graduate","13","4","Yes","Moderate","No","No","No","No","3.11","B"
"2845","Jose Martinez","0050 Gabriel Freeway Apt. 498, Gregoryside, IL 53079","16","Female","Caucasian","Graduate","5","27","No","Moderate","No","No","No","No","0.31","F"
"2846","David Rivera","6804 Parrish Walk, Powersmouth, NE 99560","17","Male","Asian","Graduate","17","5","No","None","No","No","No","No","2.23","D"
"2847","Donald Mills","03824 Nicole Mountain, Dunlaphaven, NH 46691","18","Female","Asian","Graduate","10","11","No","High","Yes","No","No","Yes","2.51","C"
"2848","Kayla Johnson","USS Thomas, FPO AE 84653","18","Male","Caucasian","High School","6","10","No","Moderate","No","No","No","No","1.98","F"
"2849","Michelle Frederick","09874 Jennifer Drives Suite 515, Thomasfort, MS 78335","15","Female","African American","Graduate","10","15","Yes","Low","Yes","No","No","No","2.34","D"
"2850","Ashley Hoffman","481 Jeffrey Brook, New James, TX 46024","16","Male","Caucasian","Graduate","8","19","No","Low","No","No","No","Yes","1.26","F"
"2851","Adam Allen","0220 Sarah Islands, Randyborough, DC 02552","17","Female","Asian","Graduate","11","16","No","Low","Yes","No","Yes","No","1.78","F"
"2852","Benjamin Kelly","USS Anderson, FPO AA 10596","15","Male","Caucasian","High School","2","19","Yes","Very High","No","No","No","No","1.50","F"
"2853","Mary Williams","11609 Cynthia Streets Apt. 876, Burkeside, MD 42292","16","Female","Caucasian","Post Graduate","20","8","No","Low","No","Yes","No","Yes","2.24","D"
"2854","Larry Bailey","421 Smith Knolls Apt. 783, Port Brianland, MN 86178","15","Male","Other","Graduate","9","0","Yes","High","No","Yes","No","No","3.82","A"
"2855","Michael Turner","274 Smith Spring, Dakotaburgh, OR 04044","18","Male","Caucasian","None","7","25","No","Moderate","Yes","Yes","No","Yes","0.90","F"
"2856","Gregory Rogers","602 Zachary Ford Suite 105, Tinashire, NC 99614","16","Male","Caucasian","Graduate","14","2","Yes","High","No","Yes","No","No","3.53","A"
"2857","Kaitlyn Jones","342 Jesus Loaf, West Stephen, IL 91338","15","Male","African American","Graduate","7","20","No","Moderate","No","No","No","No","1.02","F"
"2858","Stephanie White","2809 Sanchez Hollow, New Susan, KS 74904","15","Male","Other","Graduate","17","22","Yes","Very High","No","No","No","No","1.96","F"
"2859","Justin Campbell","2737 White Forge, Lake Robert, WY 70704","17","Male","Caucasian","Graduate","9","8","No","Low","No","Yes","Yes","No","2.75","C"
"2860","Erica Barrett","9499 Hale Fields, South Kennethfort, IA 43085","15","Female","Caucasian","Post Graduate","14","21","No","Moderate","No","No","Yes","Yes","1.55","F"
"2861","Lisa Anderson","6685 Gregory Ways Suite 355, South Sherryburgh, LA 67757","16","Male","Caucasian","High School","2","18","No","Low","No","No","No","No","0.71","F"
"2862","Eduardo Yang","6629 Edward Mall, New Victor, WA 41086","16","Female","African American","Graduate","17","12","No","Moderate","Yes","Yes","No","No","2.82","C"
"2863","David Johnson","30702 Melinda Fords Apt. 887, Gonzalezton, AR 32829","17","Female","Caucasian","Post Graduate","15","22","No","Moderate","Yes","No","Yes","No","1.29","F"
"2864","Katrina Coleman","3813 Mark Junctions Apt. 992, Lake Bruceberg, NV 84581","16","Female","African American","Post Graduate","4","13","No","High","Yes","No","No","No","2.13","D"
"2865","Ralph Richards","55623 James Ridges Apt. 969, Donaldfurt, VT 61722","18","Female","Other","Graduate","3","19","No","Moderate","No","No","No","No","1.11","F"
"2866","Kevin Lewis","15920 Kimberly Meadows, New Lauren, AK 71217","16","Female","Caucasian","Post Graduate","6","18","Yes","None","No","No","Yes","No","1.26","F"
"2867","Lori Scott","8845 Knight Meadows Apt. 254, East Robertview, AL 31639","16","Male","Caucasian","None","20","29","No","High","Yes","Yes","No","No","1.08","F"
"2868","Mark Roberts","0264 Simmons Trail Apt. 576, South Jennifer, MI 45087","15","Male","Caucasian","Post Graduate","5","22","Yes","Moderate","No","No","No","Yes","0.68","F"
"2869","Philip Dodson","2146 Scott Squares, Michelleport, ND 70677","15","Male","Caucasian","High School","9","26","No","Low","No","Yes","Yes","No","0.69","F"
"2870","Teresa Mason","85981 Allison Flat Suite 887, North Mark, VT 28335","16","Female","Asian","High School","1","26","No","Very High","Yes","Yes","Yes","No","1.02","F"
"2871","Christine Johnson","1473 Mary Ferry, Port Lucas, MA 79204","17","Male","Caucasian","High School","8","6","Yes","Very High","No","No","No","No","3.43","B"
"2872","Jordan Collier","26113 Regina Shores Suite 551, East Patricia, SD 87674","15","Male","Caucasian","Graduate","11","3","Yes","High","No","No","No","No","3.25","B"
"2873","Jeffery Hurley","045 Claudia Mission, Lake Jeremy, PA 27721","17","Male","African American","High School","19","11","No","High","No","No","No","No","2.28","D"
"2874","Bethany Campos","3032 Gloria Passage Suite 739, South Kristachester, ME 57892","16","Male","Caucasian","High School","10","22","No","None","No","Yes","No","No","0.83","F"
"2875","Kathryn Kelley","USNV Hernandez, FPO AA 59639","16","Male","African American","High School","16","26","No","Very High","No","No","No","No","0.86","F"
"2876","Angelica Boyd","26369 Emily Gardens, Thomastown, KY 64673","18","Female","Caucasian","High School","11","13","No","Moderate","No","Yes","No","No","1.74","F"
"2877","Michael Henderson","532 Nichols Shoals, Port Elizabethport, OH 41101","15","Male","Asian","Graduate","1","1","No","Low","No","No","Yes","Yes","2.81","C"
"2878","Teresa Villanueva","0982 Tucker Hollow Suite 539, Lake Sarah, KY 78642","16","Female","Other","Graduate","6","0","No","High","Yes","No","Yes","No","3.49","B"
"2879","James Phelps","205 Chandler Cliffs Apt. 997, Emilybury, MN 11539","18","Female","African American","High School","12","27","No","Low","No","Yes","No","No","0.69","F"
"2880","Paul Tapia","9775 Nguyen Flat, New Sarah, WA 14702","15","Female","Other","Graduate","19","17","No","Moderate","Yes","No","No","No","2.16","D"
"2881","Jeremy Hale","74006 Santos Highway Suite 846, Hillview, HI 47106","16","Female","Caucasian","Post Graduate","17","19","Yes","Low","No","No","No","No","1.89","F"
"2882","Robert Garcia","9667 Ellis Wells, Alexandermouth, FL 38431","16","Female","Caucasian","Graduate","5","7","Yes","Moderate","Yes","No","Yes","No","2.88","C"
"2883","Dennis Mitchell","7636 White Extensions, Longport, NJ 77571","15","Male","African American","High School","4","2","No","Moderate","Yes","Yes","No","Yes","3.27","B"
"2884","Danielle Wright","590 Hull Corner, New Danielle, MS 69741","15","Male","African American","Graduate","4","25","No","Moderate","Yes","Yes","Yes","No","1.03","F"
"2885","Kenneth Taylor","PSC 6043, Box 7876, APO AA 95888","15","Male","Caucasian","High School","18","5","No","None","Yes","Yes","No","Yes","2.49","D"
"2886","Maria Bennett","80868 Nicolas Pass Apt. 430, West Elizabeth, WA 41231","16","Female","Caucasian","High School","17","21","Yes","Moderate","No","No","No","No","1.71","F"
"2887","Bonnie Graves","PSC 0190, Box 4050, APO AE 52069","16","Male","Caucasian","High School","15","12","No","Moderate","No","No","Yes","No","2.32","D"
"2888","Cathy Holland","926 Wells Turnpike Apt. 590, North Melissa, RI 81346","18","Male","Caucasian","Post Graduate","8","8","No","Low","No","No","No","No","2.20","D"
"2889","Alyssa Newman","3864 Tonya Terrace Apt. 141, West Erika, ID 56683","17","Female","Caucasian","High School","10","8","No","Very High","No","No","No","Yes","2.50","C"
"2890","Brandon Williams","73107 Myers Light, Kevinburgh, IA 53991","15","Female","Asian","None","9","19","No","Moderate","No","No","No","No","1.05","F"
"2891","Anthony Gardner","44816 Mitchell Plaza Apt. 351, West Lindsayburgh, UT 33508","16","Female","Caucasian","High School","5","8","No","High","No","No","Yes","Yes","2.44","D"
"2892","Norman Zamora","2256 Jillian Loop, Bishopburgh, PA 15923","16","Female","Caucasian","Post Graduate","10","14","Yes","Low","No","No","No","No","1.91","F"
"2893","Christopher Garcia","925 King Mills, Marcusview, AR 88098","15","Male","African American","Graduate","1","12","No","Moderate","Yes","Yes","No","No","1.63","F"
"2894","John Montes","74381 Kimberly Flat Apt. 822, Lake Martha, MS 31925","17","Female","African American","High School","3","21","No","Low","Yes","Yes","No","No","1.07","F"
"2895","Lisa Palmer","406 James Squares, North Derek, CO 50267","15","Female","Asian","Graduate","18","15","No","Moderate","No","Yes","No","No","2.37","D"
"2896","Matthew Williams","70740 Sharon Camp Suite 028, Derrickbury, TN 40901","17","Male","African American","Graduate","15","1","No","Low","No","No","No","No","2.97","C"
"2897","Michael Clements","2910 Dana Locks Apt. 711, North Jillian, NV 16288","16","Male","Caucasian","Graduate","8","25","No","Moderate","Yes","No","No","No","0.36","F"
"2898","Penny Henderson","6605 Snow Extensions Suite 102, Johnhaven, IN 82831","17","Female","Asian","High School","10","13","No","Moderate","No","No","Yes","Yes","1.92","F"
"2899","Adam Phillips","829 Jensen Meadow, New Charleneside, AK 03702","18","Male","African American","Post Graduate","7","26","No","Low","No","No","No","No","0.33","F"
"2900","Seth Guerrero","4662 Jeremy Parks, Morrowmouth, MN 93835","16","Female","Caucasian","High School","15","5","Yes","High","No","No","No","Yes","3.22","B"
"2901","Angel Sullivan","63759 Crystal Drive, Natashamouth, RI 70069","18","Female","African American","Graduate","16","1","Yes","Very High","No","Yes","No","No","3.95","A"
"2902","Brendan Glover","4909 Johnson Island, Smithside, SD 28967","15","Male","Other","None","15","7","No","Low","No","No","No","No","2.80","C"
"2903","Ryan Sutton","095 Lisa Forge, Garciastad, OK 99106","15","Male","Caucasian","High School","14","3","Yes","High","Yes","No","No","No","3.56","A"
"2904","Erin Mills","26735 Rhodes Field Apt. 715, Bishopchester, OR 85497","15","Female","Caucasian","High School","4","20","Yes","High","No","No","No","No","1.36","F"
"2905","Robert Perkins","184 Gibbs Junctions, East Michaelfort, GA 39425","17","Female","Caucasian","Graduate","7","23","No","Moderate","No","No","Yes","No","0.74","F"
"2906","Ryan Cain","09845 Yolanda Stravenue, Manuelmouth, MT 59994","16","Female","Caucasian","None","9","13","No","High","Yes","No","No","Yes","2.32","D"
"2907","Ryan Caldwell","3822 Martinez Parks Suite 700, Raymondfort, CT 30248","15","Male","Caucasian","Graduate","7","10","No","Very High","Yes","No","No","No","2.84","C"
"2908","Joseph Cooper","093 Allen Mall Suite 915, Welchland, NE 15637","15","Female","African American","High School","15","23","No","Moderate","No","No","No","Yes","0.83","F"
"2909","Donna Nichols","720 Elizabeth Streets Suite 174, Port Shannon, ME 38506","16","Female","Caucasian","Graduate","7","27","Yes","High","Yes","No","No","Yes","0.88","F"
"2910","James Buck","687 Julian Coves, Lake Christina, AK 94826","15","Female","Other","Post Graduate","3","13","No","High","Yes","No","No","No","1.47","F"
"2911","Russell Henderson","119 Obrien Dale, Port Michaelmouth, UT 71368","18","Female","Asian","Graduate","8","11","No","Moderate","Yes","No","Yes","No","2.12","D"
"2912","Anthony Gonzales","6813 Michael Square, Port Jeffrey, NJ 71349","16","Female","African American","Graduate","20","15","No","Moderate","Yes","No","No","No","2.48","D"
"2913","Jeffrey Schmidt","829 Brown Ville Suite 656, Josephstad, DC 66870","16","Male","Asian","Graduate","5","5","No","Very High","Yes","No","No","No","2.88","C"
"2914","Brian Lewis","6573 Jordan Forks, Kellyland, KY 95797","16","Female","Caucasian","High School","12","19","No","High","No","Yes","No","No","1.66","F"
"2915","Michelle Davis","13417 Harold Drive Apt. 375, West Connorshire, MD 05528","18","Female","Caucasian","Post Graduate","9","0","No","Low","Yes","No","No","No","2.96","C"
"2916","Pamela Strickland","4022 Bell Drive Suite 388, Port Chad, NE 14006","16","Female","African American","High School","1","11","No","Low","Yes","No","Yes","No","2.03","D"
"2917","Alexander Herrera","370 Daniel Bypass, Janechester, TX 47559","18","Female","Asian","Graduate","10","6","Yes","Very High","No","Yes","No","No","3.21","B"
"2918","David Green","86442 Vang Canyon Apt. 911, East Emilyton, ID 21673","16","Male","Asian","Graduate","14","7","Yes","None","No","No","No","No","2.55","C"
"2919","Mr. Robert Anderson","8986 Gregory Prairie Suite 657, New Courtney, NY 60801","17","Male","Caucasian","High School","10","8","Yes","High","Yes","Yes","No","No","3.13","B"
"2920","Mary Graham","98573 Timothy Valleys, Barnettchester, NV 26374","15","Male","Other","High School","17","1","Yes","Low","Yes","Yes","No","No","4.00","A"
"2921","Albert Larson","9423 Rodriguez Plaza Suite 069, Brittneybury, RI 26389","17","Female","Caucasian","Graduate","6","16","Yes","None","No","No","No","Yes","1.36","F"
"2922","Beth Jones","4781 Shannon Union, Shawnshire, IL 32834","15","Female","Asian","Post Graduate","2","19","No","None","No","Yes","No","No","0.68","F"
"2923","Tiffany Jones","53749 Rush Cape Apt. 073, Cooperborough, UT 27819","18","Male","Other","Post Graduate","19","12","No","Moderate","Yes","No","No","No","2.23","D"
"2924","William Nguyen","2394 Kristina Mission Suite 989, Nelsonburgh, HI 44506","17","Male","Caucasian","Graduate","8","4","No","None","No","No","No","Yes","1.95","F"
"2925","Steven Brown","PSC 7619, Box 7598, APO AE 37755","16","Male","Asian","Graduate","12","9","No","Moderate","No","Yes","No","No","2.47","D"
"2926","Lucas Williams","4897 Simon Green Apt. 612, East Jill, NV 70211","15","Female","Caucasian","Post Graduate","16","11","No","High","No","Yes","No","No","2.51","C"
"2927","Madison Wilson","9645 Joseph Tunnel, South Wendy, WA 05517","15","Female","Caucasian","None","6","16","Yes","Moderate","No","No","Yes","No","2.10","D"
"2928","Jennifer Anderson","0874 Keith Port, Jacksonchester, AK 22538","17","Male","African American","High School","14","20","No","High","Yes","No","No","Yes","1.35","F"
"2929","Lisa Green","473 Craig Springs, Lake Johnside, OK 73452","18","Male","African American","Graduate","3","5","No","Moderate","No","No","No","Yes","2.24","D"
"2930","Melissa Sweeney","776 Tran Forest, North Darren, KS 81023","17","Male","Other","Post Graduate","6","2","No","Moderate","No","No","No","No","2.64","C"
"2931","Rebecca King","5720 Smith Creek, Lake Cynthiaside, PA 13735","18","Female","African American","Post Graduate","3","27","No","Moderate","No","No","Yes","No","0.29","F"
"2932","Bryan Cooley","21896 Juan Pike, Port Angelamouth, CA 62005","18","Female","Caucasian","Graduate","16","14","Yes","Moderate","No","Yes","No","No","2.08","D"
"2933","Charles Lee","429 Key Mall, West Gregoryton, DC 10646","15","Female","Asian","None","4","6","No","Very High","Yes","No","No","No","2.78","C"
"2934","Gregory Cox","4665 Davila Harbors Apt. 141, Katelynbury, MO 05222","17","Male","Other","Graduate","14","29","No","High","No","No","No","No","0.48","F"
"2935","Peter Norris","432 Simmons Trail, West Brandon, OH 51847","17","Male","Caucasian","High School","19","5","No","Moderate","No","No","No","No","2.88","C"
"2936","Ms. Jennifer Wood","16938 Nichols Wall, Sophiafort, ND 35267","18","Female","Other","High School","11","3","Yes","High","No","No","No","No","3.47","B"
"2937","Timothy Morris","099 Matthew Point, New Angela, IA 41764","17","Male","Caucasian","Graduate","11","18","No","Moderate","No","No","No","No","1.32","F"
"2938","Lynn Robertson","8595 Joann Throughway Suite 767, Karenborough, NY 69224","16","Female","Asian","None","9","4","No","Low","Yes","No","No","No","2.72","C"
"2939","Anthony Robinson","82525 Johnson Tunnel, Valenzuelamouth, OR 15795","16","Male","Caucasian","Post Graduate","7","2","Yes","Moderate","No","Yes","No","No","3.47","B"
"2940","Sheila Gonzalez PhD","18727 Michael Inlet Apt. 990, South Sharon, RI 12004","17","Male","Caucasian","Graduate","10","25","No","High","Yes","No","No","No","0.93","F"
"2941","Mr. Robert Meza","027 Bethany Square Suite 436, Berryburgh, NE 81507","17","Male","Caucasian","Graduate","12","24","No","Moderate","No","No","No","Yes","0.52","F"
"2942","Sarah Perez","56205 Scott Summit Apt. 794, East Julia, MA 78602","18","Male","African American","None","20","8","No","High","No","Yes","No","No","2.73","C"
"2943","Nicole Scott","0335 Harvey Falls, East Kathleenfort, ME 12366","16","Female","Caucasian","High School","19","5","Yes","Moderate","Yes","No","No","No","3.10","B"
"2944","Michelle Ford","19337 Evans Branch, Jeremyside, MI 09269","16","Male","Caucasian","None","17","12","No","Moderate","Yes","No","No","No","2.07","D"
"2945","Jacob Horton","057 Garcia Streets Suite 567, Blackchester, DE 53487","15","Female","African American","PHD","18","26","No","Very High","Yes","Yes","Yes","No","1.98","F"
"2946","Shane Young","1249 Holly Curve Suite 260, New Brandontown, MD 45145","18","Female","Other","Post Graduate","9","21","No","Moderate","No","No","No","No","0.77","F"
"2947","Ana Walker","283 Jensen Key, Lake Sydneyhaven, IN 98506","15","Female","Caucasian","Graduate","13","27","No","High","No","No","No","No","0.64","F"
"2948","Laura Dawson","Unit 3733 Box 9076, DPO AA 16410","16","Male","Caucasian","High School","18","29","No","High","Yes","Yes","Yes","No","1.15","F"
"2949","Chad Jackson","144 Kimberly Dam, East Rhonda, MA 39612","18","Female","Caucasian","Post Graduate","8","19","No","Very High","No","Yes","Yes","No","1.75","F"
"2950","Ernest Young","6963 Williams Road Apt. 291, Barbarafort, OH 11086","17","Female","Caucasian","High School","19","3","No","None","Yes","No","No","No","2.82","C"
"2951","Helen Patterson","5892 Shaw Plaza, South Garyland, NJ 84469","18","Female","Asian","High School","8","1","No","Low","Yes","No","Yes","Yes","3.24","B"
"2952","Steven Williams","812 Phillips Curve Suite 460, South Brenda, NH 08755","17","Male","Asian","Graduate","12","25","No","High","Yes","No","No","No","0.71","F"
"2953","Karen Logan","217 Keith Dale Apt. 637, Reedberg, WY 33458","17","Male","African American","Post Graduate","14","3","No","Moderate","Yes","No","No","No","2.91","C"
"2954","Crystal Young","6123 Ali Drive, Nguyenland, TX 56492","18","Female","Caucasian","None","19","7","No","Moderate","No","No","No","No","2.89","C"
"2955","Tamara Cruz","317 Shannon Points Suite 466, West Jonathan, AL 07060","17","Male","Asian","High School","5","12","No","Low","Yes","Yes","No","No","1.78","F"
"2956","Trevor Taylor","5362 Stephanie Overpass Apt. 197, Lake Rachel, ND 75654","15","Female","African American","Post Graduate","15","9","No","Low","No","No","No","Yes","2.46","D"
"2957","Nathaniel Smith","976 Duncan Stream, North James, KS 47618","16","Female","Asian","High School","10","17","Yes","Moderate","No","No","No","No","1.94","F"
"2958","Nicholas Stewart","004 Rodriguez Plaza, East Amy, CO 62304","17","Male","African American","High School","5","8","No","Low","No","No","No","No","2.29","D"
"2959","Krystal Odom","5764 Anthony Bypass Apt. 922, Aliciaborough, CA 52288","15","Female","Asian","Graduate","16","29","No","Low","No","Yes","No","No","0.58","F"
"2960","Jacob Winters","3881 Rich Plains, West Travisfort, VT 03431","17","Male","African American","Post Graduate","11","0","No","None","Yes","No","Yes","Yes","2.91","C"
"2961","Erin Padilla","9539 Barbara Wall Apt. 080, South Margaretmouth, AK 80112","16","Male","Caucasian","Graduate","13","12","No","Low","Yes","No","No","No","1.74","F"
"2962","Leslie Lee","712 Dudley Knolls Apt. 591, Juanfurt, MI 90840","15","Female","Other","PHD","6","17","Yes","High","No","Yes","No","No","1.67","F"
"2963","Ryan Phillips","98669 Baker Locks Apt. 412, South Peter, NH 01938","16","Male","African American","Graduate","10","14","No","High","No","No","No","No","1.65","F"
"2964","Michael Allen","374 Brown Brook Apt. 762, Martinview, KY 69639","16","Male","African American","None","12","1","No","None","Yes","No","No","Yes","2.71","C"
"2965","Kim Rice","562 Fowler Avenue Apt. 797, Phillipschester, GA 06771","15","Female","Caucasian","PHD","8","10","No","Low","Yes","No","No","No","1.96","F"
"2966","Kenneth Cooke","754 Hunter Parkway, West Dustinshire, MT 70275","15","Female","African American","Graduate","4","28","No","Moderate","Yes","Yes","No","No","0.67","F"
"2967","David Lane","319 Latoya Parks, Donaldfurt, ID 21315","15","Male","African American","High School","19","13","No","Moderate","Yes","Yes","No","No","2.61","C"
"2968","Joseph Fleming","3327 Sawyer Pike Apt. 064, South Andrewchester, VT 16649","18","Male","Caucasian","Graduate","10","21","No","High","Yes","No","Yes","No","1.57","F"
"2969","Noah Medina","080 Christopher Rest, Lake Matthewfort, ND 44955","15","Female","Caucasian","High School","15","14","Yes","High","No","No","No","No","2.20","D"
"2970","Richard Grimes","205 Craig Crest Suite 320, Schmidtburgh, NE 08254","15","Male","African American","None","8","13","Yes","High","Yes","No","No","No","2.33","D"
"2971","Vanessa Clark","707 Suzanne Cape, Michaelburgh, MI 49620","15","Male","Asian","None","7","15","No","Moderate","Yes","No","No","No","1.77","F"
"2972","Stacey Meyers","80013 Richard Stream, West Matthewton, VA 90839","15","Male","African American","Graduate","8","22","No","Moderate","Yes","Yes","No","Yes","1.15","F"
"2973","Deborah Kane","2184 Carpenter Views Suite 085, Acevedomouth, ME 52675","17","Male","Caucasian","Post Graduate","8","28","Yes","High","No","No","No","No","0.84","F"
"2974","Wanda Barry","4289 Wilson Cliffs Apt. 918, Davishaven, WA 48057","18","Male","African American","Graduate","11","14","No","None","Yes","Yes","No","No","1.56","F"
"2975","Kimberly Alexander","0296 Christine Land, East Gavin, NJ 41438","16","Male","Caucasian","PHD","11","18","No","None","No","No","No","No","0.87","F"
"2976","Alexis King","8852 Morgan Inlet Suite 182, New Johnland, FL 55344","15","Male","Caucasian","High School","10","26","Yes","None","No","Yes","Yes","No","0.61","F"
"2977","Robert Keith","997 James Valley Apt. 748, Loriland, OH 85075","17","Female","Caucasian","High School","3","8","No","Moderate","Yes","Yes","No","No","2.57","C"
"2978","Gina Wilkinson","8612 Clark Lodge Suite 729, Kennedyfurt, NM 65029","17","Female","Caucasian","High School","10","4","No","Low","No","No","No","No","2.31","D"
"2979","Monica Arnold","67457 Michael Underpass Apt. 137, Earlstad, UT 39497","17","Female","Caucasian","High School","3","4","No","Low","No","No","Yes","No","2.32","D"
"2980","Wesley Lewis","6231 Little Garden, Lanceborough, AR 05401","16","Female","Caucasian","High School","3","10","No","High","Yes","No","No","No","2.31","D"
"2981","Alejandro Davis","41789 Eileen Mall, Sethburgh, SC 54898","15","Female","Caucasian","Graduate","19","27","Yes","Very High","Yes","Yes","Yes","Yes","1.59","F"
"2982","Jennifer Meyer","50229 Sanchez Shoals Suite 570, Lake Billyberg, KS 47384","18","Male","Caucasian","Post Graduate","12","19","No","Low","Yes","No","Yes","No","1.63","F"
"2983","Mary Bentley","857 Ellis Burg, South Mary, SD 47999","18","Male","African American","PHD","13","24","Yes","Moderate","No","Yes","Yes","No","1.56","F"
"2984","Tamara Jackson","2191 Austin Gateway, New Curtisview, WA 35491","17","Male","Caucasian","High School","8","23","No","Low","Yes","No","No","No","0.68","F"
"2985","Dustin Wilson","0929 Austin Isle, North Julia, NV 89972","16","Male","Caucasian","Post Graduate","18","27","No","Very High","No","No","No","No","0.97","F"
"2986","Todd Moore","5213 Fox Roads Suite 632, Port Williamland, MS 73012","16","Female","Asian","High School","13","3","No","Low","Yes","No","No","Yes","3.34","B"
"2987","Eric Houston","9110 Wyatt Meadow, Lake Robertostad, TX 54072","16","Male","Caucasian","High School","15","19","No","High","No","Yes","No","No","1.89","F"
"2988","Christine Mcdonald","97560 Smith Gateway, New Elizabethberg, FL 58224","18","Male","African American","Post Graduate","7","17","No","Low","Yes","No","No","No","1.47","F"
"2989","Terry Brown","8540 Sims Drives Suite 083, Samanthachester, OK 31660","17","Female","Caucasian","Graduate","19","24","No","High","No","No","No","No","1.44","F"
"2990","Antonio Conway","199 Laura Freeway, Port Jeromehaven, NJ 51753","15","Male","Caucasian","High School","16","2","Yes","Low","Yes","Yes","No","No","3.40","B"
"2991","Rachael Hodges","08319 Hawkins Corner, Robertshire, WV 09493","18","Male","African American","Graduate","17","3","Yes","Low","No","Yes","No","No","3.56","A"
"2992","Kevin Lawrence","8586 Moore Village, North Patrickport, RI 09288","17","Female","African American","High School","3","13","No","Low","Yes","Yes","Yes","No","2.07","D"
"2993","Stacey Love","11147 Richard Ridges Apt. 508, New Kristiville, HI 71831","17","Male","Asian","Graduate","5","6","No","Low","No","No","No","No","2.50","C"
"2994","Robert Padilla","79586 Theresa Inlet, Port Barryshire, RI 61215","15","Male","African American","Graduate","6","25","Yes","High","Yes","No","No","No","0.97","F"
"2995","David Mills","26747 Wilson Court Apt. 351, Huffport, KS 34220","15","Male","Other","PHD","5","7","No","High","No","No","No","No","2.69","C"
"2996","Kimberly Gibbs","68706 Duffy Pike Apt. 349, Davisport, NE 50905","15","Male","Caucasian","None","17","23","No","Moderate","No","Yes","No","No","0.86","F"
"2997","Todd Barnes","69702 Jill Fort, Jackside, SD 93266","16","Male","Caucasian","High School","1","15","Yes","Very High","Yes","No","No","No","1.99","F"
